"id_muni2015","name_muni2015_en","name_muni2015_jp","totalpop1980","totalpop1985","totalpop1990","totalpop1995","totalpop2000","totalpop2005","totalpop2010","totalpop2015","totalpop2020"
"20384","Iijima-machi, Kamiina-gun, Nagano","長野県 上伊那郡 飯島町","10515","10705","10801","10989","10895","10570","9902","9530","9004"
"20385","Minamiminowa-mura, Kamiina-gun, Nagano","長野県 上伊那郡 南箕輪村","8877","9910","10666","12133","13404","13620","14543","15063","15797"
"20386","Nakagawa-mura, Kamiina-gun, Nagano","長野県 上伊那郡 中川村","5524","5578","5518","5514","5475","5263","5074","4850","4651"
"20388","Miyada-mura, Kamiina-gun, Nagano","長野県 上伊那郡 宮田村","7582","7898","7894","8103","8692","8968","8974","8821","8569"
"20402","Matsukawa-machi, Shimoina-gun, Nagano","長野県 下伊那郡 松川町","13108","13511","13422","13617","14070","14117","13676","13167","12530"
"20403","Takamori-machi, Shimoina-gun, Nagano","長野県 下伊那郡 高森町","11488","12022","12232","12252","12528","12976","13216","13080","12811"
"20404","Anan-cho, Shimoina-gun, Nagano","長野県 下伊那郡 阿南町","7290","7052","6851","6565","6232","5972","5455","4962","4299"
"20407","Achi-mura, Shimoina-gun, Nagano","長野県 下伊那郡 阿智村","7818","7731","7807","7798","7757","7548","7036","6538","6068"
"20409","Hiraya-mura, Shimoina-gun, Nagano","長野県 下伊那郡 平谷村","657","635","617","660","712","688","563","484","387"
"20410","Neba-mura, Shimoina-gun, Nagano","長野県 下伊那郡 根羽村","1773","1722","1599","1522","1380","1253","1129","970","852"
"20411","Shimojo-mura, Shimoina-gun, Nagano","長野県 下伊那郡 下條村","4078","4049","3859","4004","4075","4210","4200","3851","3545"
"20412","Urugi-mura, Shimoina-gun, Nagano","長野県 下伊那郡 売木村","828","788","743","756","741","735","656","575","548"
"20413","Tenryu-mura, Shimoina-gun, Nagano","長野県 下伊那郡 天龍村","3389","3051","2822","2445","2239","2002","1657","1365","1178"
"20414","Yasuoka-mura, Shimoina-gun, Nagano","長野県 下伊那郡 泰阜村","2613","2461","2386","2270","2237","2062","1910","1702","1542"
"20415","Takagi-mura, Shimoina-gun, Nagano","長野県 下伊那郡 喬木村","7224","7304","7242","7111","7089","6912","6692","6310","5973"
"20416","Toyoka-mura, Shimoina-gun, Nagano","長野県 下伊那郡 豊丘村","7409","7444","7254","7169","7221","7068","6819","6592","6426"
"20417","Oshika-mura, Shimoina-gun, Nagano","長野県 下伊那郡 大鹿村","2322","1984","1802","1641","1522","1356","1160","1023","1023"
"20422","Agematsu-machi, Kiso-gun, Nagano","長野県 木曽郡 上松町","7654","7370","6997","6641","6376","5770","5245","4670","4131"
"20423","Nagiso-machi, Kiso-gun, Nagano","長野県 木曽郡 南木曽町","6680","6473","6142","6112","5687","5238","4810","4313","3915"
"20425","Kiso-mura, Kiso-gun, Nagano","長野県 木曽郡 木祖村","4190","4318","4300","3738","3596","3361","3134","2926","2692"
"20429","Otaki-mura, Kiso-gun, Nagano","長野県 木曽郡 王滝村","1768","1708","1239","1232","1205","1097","965","839","715"
"20430","Okuwa-mura, Kiso-gun, Nagano","長野県 木曽郡 大桑村","5637","5588","5160","5015","4770","4457","4145","3825","3439"
"20432","Kiso-machi, Kiso-gun, Nagano","長野県 木曽郡 木曽町","17426","16825","15789","15221","14866","13900","12743","11826","10584"
"20446","Omi-mura, Higashichikuma-gun, Nagano","長野県 東筑摩郡 麻績村","4016","3805","3622","3499","3347","3204","2970","2788","2593"
"20448","Ikusaka-mura, Higashichikuma-gun, Nagano","長野県 東筑摩郡 生坂村","3142","2904","2738","2559","2416","2160","1953","1843","1639"
"20450","Yamagata-mura, Higashichikuma-gun, Nagano","長野県 東筑摩郡 山形村","5578","6230","6513","7208","7706","8195","8425","8395","8400"
"20451","Asahi-mura, Higashichikuma-gun, Nagano","長野県 東筑摩郡 朝日村","4228","4309","4381","4459","4908","4875","4741","4462","4279"
"20452","Chikuhoku-mura, Higashichikuma-gun, Nagano","長野県 東筑摩郡 筑北村","7556","7420","7111","6570","6049","5702","5172","4730","4149"
"20481","Ikeda-machi, Kitaazumi-gun, Nagano","長野県 北安曇郡 池田町","10610","10792","10521","10712","10658","10630","10329","9926","9382"
"20482","Matsukawa-mura, Kitaazumi-gun, Nagano","長野県 北安曇郡 松川村","7496","7896","8337","9030","9701","10072","10093","9948","9599"
"20485","Hakuba-mura, Kitaazumi-gun, Nagano","長野県 北安曇郡 白馬村","7131","7919","8356","8906","9492","9500","9205","8929","8575"
"20486","Otari-mura, Kitaazumi-gun, Nagano","長野県 北安曇郡 小谷村","5165","4699","4474","4307","4276","3920","3221","2904","2647"
"20521","Sakaki-machi, Hanishina-gun, Nagano","長野県 埴科郡 坂城町","16685","16918","16632","16776","16830","16463","15730","14871","14004"
"20541","Obuse-machi, Kamitakai-gun, Nagano","長野県 上高井郡 小布施町","11205","11663","11568","11436","11460","11477","11072","10702","10660"
"20543","Takayama-mura, Kamitakai-gun, Nagano","長野県 上高井郡 高山村","6931","7308","7342","7773","7776","7654","7563","7033","6617"
"20561","Yamanouchi-machi, Shimotakai-gun, Nagano","長野県 下高井郡 山ノ内町","18964","18546","17680","16951","15900","14704","13678","12429","11352"
"20562","Kijimadaira-mura, Shimotakai-gun, Nagano","長野県 下高井郡 木島平村","6077","5974","5887","5850","5513","5312","4939","4658","4375"
"20563","Nozawaonsem-mura, Shimotakai-gun, Nagano","長野県 下高井郡 野沢温泉村","4966","4884","4816","4828","4610","4259","3853","3479","3279"
"20583","Shinano-machi, Kamiminochi-gun, Nagano","長野県 上水内郡 信濃町","11857","11909","11552","11355","10391","9927","9238","8469","7739"
"20588","Ogawa-mura, Kamiminochi-gun, Nagano","長野県 上水内郡 小川村","5132","4560","4133","3888","3620","3371","3041","2665","2215"
"20590","Iizuna-machi, Kamiminochi-gun, Nagano","長野県 上水内郡 飯綱町","12000","12462","12830","13292","13062","12504","11865","11063","10296"
"20602","Sakae-mura, Shimominochi-gun, Nagano","長野県 下水内郡 栄村","3502","3284","3053","2896","2638","2488","2215","1953","1660"
"21201","Gifu-shi, Gifu","岐阜県 岐阜市","420231","422174","421149","418574","415085","413367","413136","406735","402557"
"21202","Ogaki-shi, Gifu","岐阜県 大垣市","156215","158634","160483","161679","161827","162070","161160","159879","158286"
"21203","Takayama-shi, Gifu","岐阜県 高山市","95037","96459","95859","96680","97023","96231","92747","89182","84419"
"21204","Tajimi-shi, Gifu","岐阜県 多治見市","87812","97867","106213","113079","115740","114876","112595","110441","106732"
"21205","Seki-shi, Gifu","岐阜県 関市","78529","83363","87117","90147","92061","92597","91418","89153","85283"
"21206","Nakatsugawa-shi, Gifu","岐阜県 中津川市","83539","84379","84410","85387","85004","84080","80910","78883","76570"
"21207","Mino-shi, Gifu","岐阜県 美濃市","26825","26935","26022","25969","24662","23390","22629","20760","19247"
"21208","Mizunami-shi, Gifu","岐阜県 瑞浪市","40066","40078","41006","42003","42298","42065","40387","38730","37150"
"21209","Hashima-shi, Gifu","岐阜県 羽島市","56975","59760","61460","63962","64713","66730","67197","67337","65649"
"21210","Ena-shi, Gifu","岐阜県 恵那市","59161","59283","58044","58107","57274","55761","53718","51073","47774"
"21211","Minokamo-shi, Gifu","岐阜県 美濃加茂市","39531","41700","43013","46065","50063","52133","54729","55384","56689"
"21212","Toki-shi, Gifu","岐阜県 土岐市","65038","65308","64946","65631","63283","62102","60475","57827","55348"
"21213","Kakamigahara-shi, Gifu","岐阜県 各務原市","122317","132633","138264","141055","141765","144174","145604","144690","144521"
"21214","Kani-shi, Gifu","岐阜県 可児市","57290","71681","81968","88372","93463","97686","97436","98695","99968"
"21215","Yamagata-shi, Gifu","岐阜県 山県市","29669","30592","30989","31534","30951","30316","29629","27114","25280"
"21216","Mizuho-shi, Gifu","岐阜県 瑞穂市","32247","36121","40074","43892","46571","50009","51950","54354","56388"
"21217","Hida-shi, Gifu","岐阜県 飛騨市","36100","34641","32690","31247","30421","28902","26732","24696","22538"
"21218","Motosu-shi, Gifu","岐阜県 本巣市","28245","31315","32828","33297","33900","34603","35047","33995","32928"
"21219","Gujo-shi, Gifu","岐阜県 郡上市","52690","52125","50986","50809","49377","47495","44491","42090","38997"
"21220","Gero-shi, Gifu","岐阜県 下呂市","42581","42147","41576","41029","40102","38494","36314","33585","30428"
"21221","Kaizu-shi, Gifu","岐阜県 海津市","37671","39538","40811","41694","41204","39453","37941","35206","32735"
"21302","Ginan-cho, Hashima-gun, Gifu","岐阜県 羽島郡 岐南町","18309","19383","20696","21251","22137","22776","23804","24622","25881"
"21303","Kasamatsu-cho, Hashima-gun, Gifu","岐阜県 羽島郡 笠松町","22865","22746","22299","21682","22319","22696","22809","22750","22208"
"21341","Yoro-cho, Yoro-gun, Gifu","岐阜県 養老郡 養老町","31372","32919","33102","33694","33256","32550","31332","29029","26882"
"21361","Tarui-cho, Fuwa-gun, Gifu","岐阜県 不破郡 垂井町","26404","27899","28605","28736","28935","28895","28505","27556","26402"
"21362","Sekigahara-cho, Fuwa-gun, Gifu","岐阜県 不破郡 関ケ原町","10483","10147","9544","9405","9110","8618","8096","7419","6610"
"21381","Godo-cho, Ampachi-gun, Gifu","岐阜県 安八郡 神戸町","19338","20386","20704","20687","20750","20830","20065","19282","18585"
"21382","Wanouchi-cho, Ampachi-gun, Gifu","岐阜県 安八郡 輪之内町","8111","8295","8385","8669","9141","9419","10028","9973","9654"
"21383","Ampachi-cho, Ampachi-gun, Gifu","岐阜県 安八郡 安八町","13901","14533","15085","15115","15078","15263","15271","14752","14355"
"21401","Ibigawa-cho, Ibi-gun, Gifu","岐阜県 揖斐郡 揖斐川町","31171","30226","29156","28368","27453","26192","23784","21503","19529"
"21403","Ono-cho, Ibi-gun, Gifu","岐阜県 揖斐郡 大野町","19127","20342","21044","22079","23071","23788","23859","23453","22041"
"21404","Ikeda-cho, Ibi-gun, Gifu","岐阜県 揖斐郡 池田町","20672","21456","21987","23153","23820","24559","24980","24347","23360"
"21421","Kitagata-cho, Motosu-gun, Gifu","岐阜県 本巣郡 北方町","13165","14342","15955","17027","17250","17547","18395","18169","18139"
"21501","Sakahogi-cho, Kamo-gun, Gifu","岐阜県 加茂郡 坂祝町","6366","7277","8722","8740","8853","8552","8361","8202","8071"
"21502","Tomika-cho, Kamo-gun, Gifu","岐阜県 加茂郡 富加町","5635","5816","5898","5853","5835","5710","5516","5564","5626"
"21503","Kawabe-cho, Kamo-gun, Gifu","岐阜県 加茂郡 川辺町","10255","10371","10650","10950","11013","10838","10593","10197","9860"
"21504","Hichiso-cho, Kamo-gun, Gifu","岐阜県 加茂郡 七宗町","6435","6527","6097","5748","5234","4870","4484","3876","3402"
"21505","Yaotsu-cho, Kamo-gun, Gifu","岐阜県 加茂郡 八百津町","15451","15215","14731","14323","13632","12935","12045","11027","10195"
"21506","Shirakawa-cho, Kamo-gun, Gifu","岐阜県 加茂郡 白川町","12922","12685","12118","11681","11282","10545","9530","8392","7412"
"21507","Higashishirakawa-mura, Kamo-gun, Gifu","岐阜県 加茂郡 東白川村","3578","3422","3323","3196","2980","2854","2514","2261","2016"
"21521","Mitake-cho, Kani-gun, Gifu","岐阜県 可児郡 御嵩町","16794","17965","18830","19980","19653","19272","18824","18111","17516"
"21604","Shirakawa-mura, Ono-gun, Gifu","岐阜県 大野郡 白川村","2132","2001","1892","1893","2151","1983","1733","1609","1511"
"22100","Shizuoka-shi, Shizuoka","静岡県 静岡市","727260","737098","739300","738674","729980","723323","716197","704989","693389"
"22130","Hamamatsu-shi, Shizuoka","静岡県 浜松市","698982","728300","751509","766832","786306","804032","800866","797980","790718"
"22203","Numazu-shi, Shizuoka","静岡県 沼津市","208708","215360","216213","216470","211559","208005","202304","195633","189386"
"22205","Atami-shi, Shizuoka","静岡県 熱海市","50082","49374","47291","45610","42936","41202","39611","37544","34208"
"22206","Mishima-shi, Shizuoka","静岡県 三島市","94612","99600","105418","107890","110519","112241","111838","110046","107783"
"22207","Fujinomiya-shi, Shizuoka","静岡県 富士宮市","118214","122653","127127","129999","130372","131476","132001","130770","128105"
"22208","Ito-shi, Shizuoka","静岡県 伊東市","69638","70197","71223","72287","71720","72441","71437","68345","65491"
"22209","Shimada-shi, Shizuoka","静岡県 島田市","100519","102086","103149","103490","102585","102108","100276","98112","95719"
"22210","Fuji-shi, Shizuoka","静岡県 富士市","222488","231176","239796","246985","251559","253297","254027","248399","245392"
"22211","Iwata-shi, Shizuoka","静岡県 磐田市","140751","150832","157219","162667","166002","170899","168625","167210","166672"
"22212","Yaizu-shi, Shizuoka","静岡県 焼津市","124071","130106","134208","139083","141452","143101","143249","139462","136845"
"22213","Kakegawa-shi, Shizuoka","静岡県 掛川市","94398","99974","105030","109978","114328","117857","116363","114602","114954"
"22214","Fujieda-shi, Shizuoka","静岡県 藤枝市","114822","124717","133147","138388","141643","141944","142151","143605","141342"
"22215","Gotemba-shi, Shizuoka","静岡県 御殿場市","69261","74882","79557","81803","82533","85976","89030","88078","86614"
"22216","Fukuroi-shi, Shizuoka","静岡県 袋井市","57924","62705","68966","74826","78732","82991","84846","85789","87864"
"22219","Shimoda-shi, Shizuoka","静岡県 下田市","31007","30209","30081","29103","27798","26557","25013","22916","20183"
"22220","Susono-shi, Shizuoka","静岡県 裾野市","41025","45149","49039","49729","52682","53062","54546","52737","50911"
"22221","Kosai-shi, Shizuoka","静岡県 湖西市","54252","58212","59926","60714","60827","60994","60107","59789","57885"
"22222","Izu-shi, Shizuoka","静岡県 伊豆市","39915","39769","38999","39426","38581","36627","34202","31317","28190"
"22223","Omaezaki-shi, Shizuoka","静岡県 御前崎市","30774","33479","34237","35316","36059","35272","34700","32578","31103"
"22224","Kikugawa-shi, Shizuoka","静岡県 菊川市","38081","40783","43762","46334","47036","47502","47041","46763","47789"
"22225","Izunokuni-shi, Shizuoka","静岡県 伊豆の国市","44046","46413","48369","50328","50062","50011","49269","48152","46804"
"22226","Makinohara-shi, Shizuoka","静岡県 牧之原市","48835","50508","51308","52067","51672","50645","49019","45547","43502"
"22301","Higashiizu-cho, Kamo-gun, Shizuoka","静岡県 賀茂郡 東伊豆町","17030","17033","16719","16741","15807","15165","14064","12624","11488"
"22302","Kawazu-cho, Kamo-gun, Shizuoka","静岡県 賀茂郡 河津町","9509","9307","9118","9036","8705","8303","7998","7303","6870"
"22304","Minamiizu-cho, Kamo-gun, Shizuoka","静岡県 賀茂郡 南伊豆町","11722","11573","11200","10725","10304","10003","9516","8524","7877"
"22305","Matsuzaki-cho, Kamo-gun, Shizuoka","静岡県 賀茂郡 松崎町","10013","9635","9266","8841","8515","8104","7653","6837","6038"
"22306","Nishiizu-cho, Kamo-gun, Shizuoka","静岡県 賀茂郡 西伊豆町","14376","13529","12696","11983","11268","10372","9469","8234","7090"
"22325","Kannami-cho, Tagata-gun, Shizuoka","静岡県 田方郡 函南町","28749","31922","35191","37375","38611","38803","38571","37661","36794"
"22341","Shimizu-cho, Sunto-gun, Shizuoka","静岡県 駿東郡 清水町","26408","26803","27755","29518","30870","31961","32302","32118","31710"
"22342","Nagaizumi-cho, Sunto-gun, Shizuoka","静岡県 駿東郡 長泉町","31423","32324","33101","34208","36169","38716","40763","42331","43336"
"22344","Oyama-cho, Sunto-gun, Shizuoka","静岡県 駿東郡 小山町","23212","23277","23566","22780","22235","21478","20629","19497","18568"
"22424","Yoshida-cho, Haibara-gun, Shizuoka","静岡県 榛原郡 吉田町","21474","23142","25147","26475","27492","28648","29815","29093","28919"
"22429","Kawanehon-cho, Haibara-gun, Shizuoka","静岡県 榛原郡 川根本町","12776","11902","11126","10687","9785","8988","8074","7192","6206"
"22461","Mori-machi, Shuchi-gun, Shizuoka","静岡県 周智郡 森町","20447","20663","21081","21321","20689","20273","19435","18528","17457"
"23100","Nagoya-shi, Aichi","愛知県 名古屋市","2087902","2116381","2154793","2152184","2171557","2215062","2263894","2295638","2332176"
"23201","Toyohashi-shi, Aichi","愛知県 豊橋市","304273","322142","337982","352982","364856","372479","376665","374765","371920"
"23202","Okazaki-shi, Aichi","愛知県 岡崎市","271243","294406","316334","332136","345997","363807","372357","381051","384654"
"23203","Ichinomiya-shi, Aichi","愛知県 一宮市","335465","341384","346972","353999","362726","371687","378566","380868","380073"
"23204","Seto-shi, Aichi","愛知県 瀬戸市","120774","124623","126340","129393","131650","131925","132224","129046","127792"
"23205","Handa-shi, Aichi","愛知県 半田市","89328","92883","99550","106452","110837","115845","118828","116908","117884"
"23206","Kasugai-shi, Aichi","愛知県 春日井市","244119","256990","266599","277589","287623","295802","305569","306508","308681"
"23207","Toyokawa-shi, Aichi","愛知県 豊川市","157084","162922","168796","172509","176698","181444","181928","182436","184661"
"23208","Tsushima-shi, Aichi","愛知県 津島市","59049","58735","59343","63723","65422","65547","65258","63431","60942"
"23209","Hekinan-shi, Aichi","愛知県 碧南市","62021","63778","65899","66956","67814","71408","72018","71346","72458"
"23210","Kariya-shi, Aichi","愛知県 刈谷市","105643","112403","120126","125305","132054","142134","145781","149765","153834"
"23211","Toyota-shi, Aichi","愛知県 豊田市","315871","344105","370858","383800","395224","412141","421487","422542","422330"
"23212","Anjo-shi, Aichi","愛知県 安城市","123843","133059","142251","149464","158824","170250","178691","184140","187990"
"23213","Nishio-shi, Aichi","愛知県 西尾市","146010","152462","155559","158693","159788","163232","165298","167990","169046"
"23214","Gamagori-shi, Aichi","愛知県 蒲郡市","85294","85580","84819","83730","82108","82108","82249","81100","79538"
"23215","Inuyama-shi, Aichi","愛知県 犬山市","64614","68723","69801","71342","72583","74294","75198","74308","73090"
"23216","Tokoname-shi, Aichi","愛知県 常滑市","54345","53077","51784","50854","50183","51265","54858","56547","58710"
"23217","Konan-shi, Aichi","愛知県 江南市","92141","92049","93837","95521","97923","99055","99730","98359","98255"
"23219","Komaki-shi, Aichi","愛知県 小牧市","103233","113284","124441","137165","143122","147182","147132","149462","148831"
"23220","Inazawa-shi, Aichi","愛知県 稲沢市","126023","130598","132483","135080","136938","136965","136442","136867","134751"
"23221","Shinshiro-shi, Aichi","愛知県 新城市","54239","54965","54583","54602","53603","52178","49864","47133","44355"
"23222","Tokai-shi, Aichi","愛知県 東海市","96048","95278","97358","99738","99921","104339","107690","111944","113787"
"23223","Obu-shi, Aichi","愛知県 大府市","62277","66696","69720","73096","75273","80262","85249","89157","93123"
"23224","Chita-shi, Aichi","愛知県 知多市","64831","70013","75433","78202","80536","83373","84768","84617","84364"
"23225","Chiryu-shi, Aichi","愛知県 知立市","49432","50506","54059","58578","62587","66085","68398","70501","72193"
"23226","Owariasahi-shi, Aichi","愛知県 尾張旭市","53151","57415","65675","70073","75066","78394","81140","80787","83144"
"23227","Takahama-shi, Aichi","愛知県 高浜市","31548","31270","33478","36029","38127","41351","44027","46236","46106"
"23228","Iwakura-shi, Aichi","愛知県 岩倉市","42800","42508","43807","46175","46906","47926","47340","47562","47983"
"23229","Toyoake-shi, Aichi","愛知県 豊明市","54667","57969","62160","64869","66495","68285","69745","69127","69295"
"23230","Nisshin-shi, Aichi","愛知県 日進市","41024","44802","50335","60311","70188","78591","84237","87977","91520"
"23231","Tahara-shi, Aichi","愛知県 田原市","60581","63769","64978","65243","65534","66390","64119","62364","59360"
"23232","Aisai-shi, Aichi","愛知県 愛西市","61337","62983","63143","64216","65597","65556","64978","63088","60829"
"23233","Kiyosu-shi, Aichi","愛知県 清須市","61138","60986","61578","62738","63009","63358","65757","67327","67352"
"23234","Kitanagoya-shi, Aichi","愛知県 北名古屋市","69078","70927","72582","73870","75728","78078","81571","84133","86385"
"23235","Yatomi-shi, Aichi","愛知県 弥富市","36457","37614","38971","41309","42179","42575","43272","43269","43025"
"23236","Miyoshi-shi, Aichi","愛知県 みよし市","28552","30039","32241","39920","47684","56252","60098","61810","61952"
"23237","Ama-shi, Aichi","愛知県 あま市","70190","73132","76659","78678","82321","85307","86714","86898","86126"
"23238","Nagakute-shi, Aichi","愛知県 長久手市","18610","25507","33714","38490","43306","46493","52022","57598","60162"
"23302","Togo-cho, Aichi-gun, Aichi","愛知県 愛知郡 東郷町","22125","28475","30446","32172","36878","39384","41851","42858","43903"
"23342","Toyoyama-cho, Nishikasugai-gun, Aichi","愛知県 西春日井郡 豊山町","13693","13791","13213","13513","13001","13565","14405","15177","15613"
"23361","Oguchi-cho, Niwa-gun, Aichi","愛知県 丹羽郡 大口町","16195","17247","17464","19031","20633","21602","22446","23274","24305"
"23362","Fuso-cho, Niwa-gun, Aichi","愛知県 丹羽郡 扶桑町","27254","27822","29210","30254","31728","32535","33558","33806","34133"
"23424","Oharu-cho, Ama-gun, Aichi","愛知県 海部郡 大治町","19939","21171","22598","24724","27073","28501","29891","30990","32399"
"23425","Kanie-cho, Ama-gun, Aichi","愛知県 海部郡 蟹江町","30966","32249","34428","36366","36240","36750","36688","37085","37338"
"23427","Tobishima-mura, Ama-gun, Aichi","愛知県 海部郡 飛島村","4709","4719","4630","4732","4525","4369","4525","4397","4575"
"23441","Agui-cho, Chita-gun, Aichi","愛知県 知多郡 阿久比町","20880","23341","23932","23890","24028","24577","25466","27747","28383"
"23442","Higashiura-cho, Chita-gun, Aichi","愛知県 知多郡 東浦町","36035","38614","40430","42409","45168","48046","49800","49230","49596"
"23445","Minamichita-cho, Chita-gun, Aichi","愛知県 知多郡 南知多町","27017","26809","25954","24846","23250","21909","20549","18707","16617"
"23446","Mihama-cho, Chita-gun, Aichi","愛知県 知多郡 美浜町","20820","23444","24669","26076","26083","26294","25178","23575","22496"
"23447","Taketoyo-cho, Chita-gun, Aichi","愛知県 知多郡 武豊町","33924","36381","38105","38153","39993","40981","42408","42473","43535"
"23501","Kota-cho, Nukata-gun, Aichi","愛知県 額田郡 幸田町","26163","28591","31004","32711","33408","35596","37930","39549","42449"
"23561","Shitara-cho, Kitashitara-gun, Aichi","愛知県 北設楽郡 設楽町","9321","8724","8225","7599","6959","6306","5769","5074","4437"
"23562","Toei-cho, Kitashitara-gun, Aichi","愛知県 北設楽郡 東栄町","6236","5898","5441","5124","4717","4347","3757","3446","2942"
"23563","Toyone-mura, Kitashitara-gun, Aichi","愛知県 北設楽郡 豊根村","2126","1933","1813","1722","1629","1517","1336","1135","1017"
"24201","Tsu-shi, Mie","三重県 津市","265443","273817","280384","286519","286521","288538","285746","279886","274537"
"24202","Yokkaichi-shi, Mie","三重県 四日市市","266756","273827","285015","296623","302102","303845","307766","311031","305424"
"24203","Ise-shi, Mie","三重県 伊勢市","137296","138672","138298","138404","136173","134973","130271","127817","122765"
"24204","Matsusaka-shi, Mie","三重県 松阪市","153185","158155","159625","163131","164504","168973","168017","163863","159145"
"24205","Kuwana-shi, Mie","三重県 桑名市","110310","119855","124042","129595","134856","138963","140290","140303","138613"
"24207","Suzuka-shi, Mie","三重県 鈴鹿市","156250","164936","174105","179800","186151","193114","199293","196403","195670"
"24208","Nabari-shi, Mie","三重県 名張市","44488","56474","68933","79913","83291","82156","80284","78795","76387"
"24209","Owase-shi, Mie","三重県 尾鷲市","31348","29741","27114","25258","23683","22103","20033","18009","16252"
"24210","Kameyama-shi, Mie","三重県 亀山市","40578","42810","45045","46128","46606","49253","51023","50254","49835"
"24211","Toba-shi, Mie","三重県 鳥羽市","28812","28363","27320","26806","24945","23067","21435","19448","17525"
"24212","Kumano-shi, Mie","三重県 熊野市","28720","27474","25783","24067","22640","21230","19662","17322","15965"
"24214","Inabe-shi, Mie","三重県 いなべ市","41591","43462","43882","45746","45630","46446","45684","45815","44973"
"24215","Shima-shi, Mie","三重県 志摩市","63065","64252","62877","63035","61628","58225","54694","50341","46057"
"24216","Iga-shi, Mie","三重県 伊賀市","95582","96846","97752","101435","101527","100623","97207","90581","88766"
"24303","Kisosaki-cho, Kuwana-gun, Mie","三重県 桑名郡 木曽岬町","4986","6307","7167","7231","7172","6965","6855","6357","6023"
"24324","Toin-cho, Inabe-gun, Mie","三重県 員弁郡 東員町","15538","18949","25447","26235","26305","25897","25661","25344","25784"
"24341","Komono-cho, Mie-gun, Mie","三重県 三重郡 菰野町","29373","30775","32263","35117","37972","38986","39978","40210","40559"
"24343","Asahi-cho, Mie-gun, Mie","三重県 三重郡 朝日町","6851","7003","6744","6900","6716","7114","9626","10560","11021"
"24344","Kawagoe-cho, Mie-gun, Mie","三重県 三重郡 川越町","10645","10403","9988","10863","11782","13048","14003","14752","15123"
"24441","Taki-cho, Taki-gun, Mie","三重県 多気郡 多気町","16054","16174","15691","15644","16149","15793","15438","14878","14021"
"24442","Meiwa-cho, Taki-gun, Mie","三重県 多気郡 明和町","19504","20724","21484","21853","22300","22618","22833","22586","22445"
"24443","Odai-cho, Taki-gun, Mie","三重県 多気郡 大台町","13172","12982","12144","11758","11399","11099","10416","9557","8668"
"24461","Tamaki-cho, Watarai-gun, Mie","三重県 度会郡 玉城町","11643","12141","12348","13313","14284","14888","15297","15431","15041"
"24470","Watarai-cho, Watarai-gun, Mie","三重県 度会郡 度会町","8730","8996","9075","9077","9218","9057","8692","8309","7847"
"24471","Taiki-cho, Watarai-gun, Mie","三重県 度会郡 大紀町","14144","13521","12580","11921","11334","10788","9846","8939","7815"
"24472","Minamiise-cho, Watarai-gun, Mie","三重県 度会郡 南伊勢町","23883","22439","20933","19673","18235","16687","14791","12788","10989"
"24543","Kihoku-cho, Kitamuro-gun, Mie","三重県 北牟婁郡 紀北町","26268","25151","23663","22478","21362","19963","18611","16338","14604"
"24561","Mihama-cho, Minamimuro-gun, Mie","三重県 南牟婁郡 御浜町","10544","10279","9893","9914","10030","9903","9376","8741","8079"
"24562","Kiho-cho, Minamimuro-gun, Mie","三重県 南牟婁郡 紀宝町","12177","12783","12919","12921","12824","12648","11896","11207","10321"
"25201","Otsu-shi, Shiga","滋賀県 大津市","228982","250715","277290","295574","309793","323719","337634","340973","345070"
"25202","Hikone-shi, Shiga","滋賀県 彦根市","89701","94204","99519","103508","107860","109779","112156","113679","113647"
"25203","Nagahama-shi, Shiga","滋賀県 長浜市","119988","122393","121481","122415","123862","124498","124131","118193","113636"
"25204","Omihachiman-shi, Shiga","滋賀県 近江八幡市","70772","74617","77730","79488","80669","80610","81738","81312","81122"
"25206","Kusatsu-shi, Shiga","滋賀県 草津市","77012","87542","94767","101828","115455","121159","130874","137247","143913"
"25207","Moriyama-shi, Shiga","滋賀県 守山市","46763","53052","58561","61859","65542","70823","76560","79859","83236"
"25208","Ritto-shi, Shiga","滋賀県 栗東市","37033","41827","45049","48759","54856","59869","63655","66749","68820"
"25209","Koka-shi, Shiga","滋賀県 甲賀市","75203","79088","82668","90744","92484","93853","92704","90901","88358"
"25210","Yasu-shi, Shiga","滋賀県 野洲市","38144","42478","43671","45865","48326","49486","49955","49889","50513"
"25211","Konan-shi, Shiga","滋賀県 湖南市","32729","39212","46093","51372","53740","55325","54614","54289","54460"
"25212","Takashima-shi, Shiga","滋賀県 高島市","50926","52020","52032","54369","55451","53950","52486","50025","46377"
"25213","Higashiomi-shi, Shiga","滋賀県 東近江市","98664","103204","106508","111322","114395","116797","115479","114180","112819"
"25214","Maibara-shi, Shiga","滋賀県 米原市","39335","39739","39600","40557","41251","41009","40060","38719","37225"
"25383","Hino-cho, Gamo-gun, Shiga","滋賀県 蒲生郡 日野町","21680","22009","22391","23132","23022","22809","22870","21873","20964"
"25384","Ryuo-cho, Gamo-gun, Shiga","滋賀県 蒲生郡 竜王町","10396","10751","12672","13650","13370","13280","12916","12434","11789"
"25425","Aisho-cho, Echi-gun, Shiga","滋賀県 愛知郡 愛荘町","17034","17085","17036","17856","18992","19729","20118","20778","20893"
"25441","Toyosato-cho, Inukami-gun, Shiga","滋賀県 犬上郡 豊郷町","7194","7414","7396","7222","7132","7418","7566","7422","7132"
